categoria,producto,banner_producto,marca,descripcion_producto,promocion,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,snacks,,DIA,Palitos Salados Cheddar Dia 120 Gr.,,"$920,00",,7666.67KG,https://diaonline.supermercadosdia.com.ar/palitos-salados-cheddar-dia-120-gr-292402/p,https://ardiaprod.vtexassets.com/arquivos/ids/297561-500-auto?v=638491169314300000&width=500&height=auto&aspect=true
almacen,snacks,,DIA,Palitos De Jamón Dia 120 Gr.,,"$920,00",,7666.67KG,https://diaonline.supermercadosdia.com.ar/palitos-de-jamon-dia-120-gr-292401/p,https://ardiaprod.vtexassets.com/arquivos/ids/297559-500-auto?v=638491169291000000&width=500&height=auto&aspect=true
almacen,snacks,,KRACHITOS,Maní Pelado Salado Krachitos 70 Gr.,,"$670,00",,9571.43KG,https://diaonline.supermercadosdia.com.ar/mani-pelado-salado-krachitos-70-gr-242401/p,https://ardiaprod.vtexassets.com/arquivos/ids/270936-500-auto?v=638322513264630000&width=500&height=auto&aspect=true
almacen,snacks,,DIA,Tablitas Semillas Dia 100 Gr.,,"$960,00",,9600.00KG,https://diaonline.supermercadosdia.com.ar/tablitas-semillas-dia-100-gr-289462/p,https://ardiaprod.vtexassets.com/arquivos/ids/285987-500-auto?v=638362509705170000&width=500&height=auto&aspect=true
almacen,snacks,,DIA,Tablitas Clasicas Dia 100 Gr.,,"$960,00",,9600.00KG,https://diaonline.supermercadosdia.com.ar/tablitas-clasicas-dia-100-gr-289461/p,https://ardiaprod.vtexassets.com/arquivos/ids/285986-500-auto?v=638362509681830000&width=500&height=auto&aspect=true
almacen,snacks,,DIA,Palitos Salados Clasicos Dia 120 Gr.,,"$990,00",,8250.00KG,https://diaonline.supermercadosdia.com.ar/palitos-salados-clasicos-dia-120-gr-299409/p,https://ardiaprod.vtexassets.com/arquivos/ids/291102-500-auto?v=638437874143270000&width=500&height=auto&aspect=true
almacen,snacks,,KRACHITOS,Chizitos Krachitos 170 Gr.,,"$1.785,00",,10500.00KG,https://diaonline.supermercadosdia.com.ar/chizitos-krachitos-170-gr-6944/p,https://ardiaprod.vtexassets.com/arquivos/ids/262436-500-auto?v=638322370704770000&width=500&height=auto&aspect=true
almacen,snacks,,CROPPERS,Mani Tostado Salado Croppers 105 Gr.,,"$1.100,00",,10476.19KG,https://diaonline.supermercadosdia.com.ar/mani-tostado-salado-croppers-105-gr-13695/p,https://ardiaprod.vtexassets.com/arquivos/ids/288094-500-auto?v=638390410782030000&width=500&height=auto&aspect=true
almacen,snacks,,PEHUAMAR,Palitos Sabor A Queso Pehuamar X 90 Gr.,,"$1.670,00",,18555.56KG,https://diaonline.supermercadosdia.com.ar/palitos-sabor-a-queso-pehuamar-x-90-gr-251351/p,https://ardiaprod.vtexassets.com/arquivos/ids/290173-500-auto?v=638428254825270000&width=500&height=auto&aspect=true
almacen,snacks,,DIA,Papas Fritas Ketchup Dia 65 Gr.,,"$1.480,00",,22769.23KG,https://diaonline.supermercadosdia.com.ar/papas-fritas-ketchup-dia-65-gr-295068/p,https://ardiaprod.vtexassets.com/arquivos/ids/291093-500-auto?v=638437874024400000&width=500&height=auto&aspect=true
