categoria,producto,banner_producto,marca,descripcion_producto,promocion,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,pure,-30%,MAGGI,Puré De Papas Original X 125 Gr.,30%,"$1.442,00","$2.060,00",11600.00KG,https://diaonline.supermercadosdia.com.ar/pure-de-papas-original-x-125-gr-299703/p,https://ardiaprod.vtexassets.com/arquivos/ids/294579-500-auto?v=638458632108500000&width=500&height=auto&aspect=true
almacen,pure,-30%,MAGGI,Puré De Papas Original X 200 Gr.,30%,"$2.079,00","$2.970,00",14850.00KG,https://diaonline.supermercadosdia.com.ar/pure-de-papas-original-x-200-gr-299704/p,https://ardiaprod.vtexassets.com/arquivos/ids/294581-500-auto?v=638458632139870000&width=500&height=auto&aspect=true
almacen,pure,-30%,MAMA COCINA,Pure De Papa Receta Tradicional Mama Cocina 100 Gr.,30%,"$1.393,00","$1.990,00",19900.00KG,https://diaonline.supermercadosdia.com.ar/pure-de-papa-receta-tradicional-mama-cocina-100-gr-297663/p,https://ardiaprod.vtexassets.com/arquivos/ids/281867-500-auto?v=638322660082730000&width=500&height=auto&aspect=true
almacen,pure,-30%,MAGGI,Puré De Papas 4 Quesos X 100 Gr.,30%,"$2.135,00","$3.050,00",30500.00KG,https://diaonline.supermercadosdia.com.ar/pure-de-papas-4-quesos-x-100-gr-299706/p,https://ardiaprod.vtexassets.com/arquivos/ids/294585-500-auto?v=638458632202900000&width=500&height=auto&aspect=true
almacen,pure,,KNORR,Puré de Papa Knorr Listo Receta Completa 125 Gr.,,"$1.895,00",,15160.00KG,https://diaonline.supermercadosdia.com.ar/pure-de-papa-knorr-listo-receta-completa-125-gr-235383/p,https://ardiaprod.vtexassets.com/arquivos/ids/270252-500-auto?v=638322503963300000&width=500&height=auto&aspect=true
almacen,pure,,KNORR,Puré de Papa Knorr Listo 125 Gr.,,"$1.670,00",,13360.00KG,https://diaonline.supermercadosdia.com.ar/pure-de-papa-knorr-listo-125-gr-15002/p,https://ardiaprod.vtexassets.com/arquivos/ids/262698-500-auto?v=638322398385430000&width=500&height=auto&aspect=true
