categoria,producto,banner_producto,marca,descripcion_producto,promocion,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,tomates-y-salsas,,KNORR,Salsa Pomarola Menos Sodio Knorr 340 Gr.,,"$565,00",,2911.76KG,https://diaonline.supermercadosdia.com.ar/salsa-pomarola-menos-sodio-knorr-340-gr-122134/p,https://ardiaprod.vtexassets.com/arquivos/ids/265829-500-auto?v=638322442920300000&width=500&height=auto&aspect=true
almacen,tomates-y-salsas,,KNORR,Salsa Guiso y Arroz Knorr 340 Gr.,,"$820,00",,2911.76KG,https://diaonline.supermercadosdia.com.ar/salsa-guiso-y-arroz-knorr-340-gr-100081/p,https://ardiaprod.vtexassets.com/arquivos/ids/286275-500-auto?v=638365097133100000&width=500&height=auto&aspect=true
almacen,tomates-y-salsas,,KNORR,Salsa Pomodoro Con Zapallo Knorr 340 Gr.,,"$565,00",,2911.76KG,https://diaonline.supermercadosdia.com.ar/salsa-pomodoro-con-zapallo-knorr-340-gr-100082/p,https://ardiaprod.vtexassets.com/arquivos/ids/286277-500-auto?v=638365097156000000&width=500&height=auto&aspect=true
almacen,tomates-y-salsas,,DOÑA PUPA,Pure de Tomate Doña Pupa 520 Gr.,,"$930,00",,1788.46KG,https://diaonline.supermercadosdia.com.ar/pure-de-tomate-dona-pupa-520-gr-289480/p,https://ardiaprod.vtexassets.com/arquivos/ids/279950-500-auto?v=638322635408130000&width=500&height=auto&aspect=true
almacen,tomates-y-salsas,,VIGENTE,Tomate Triturado Vigente 500 Gr.,,"$1.360,00",,2720.00KG,https://diaonline.supermercadosdia.com.ar/tomate-triturado-vigente-500-gr-287786/p,https://ardiaprod.vtexassets.com/arquivos/ids/279708-500-auto?v=638322632194730000&width=500&height=auto&aspect=true
almacen,tomates-y-salsas,,DIA,Puré de Tomate DIA sabor Albahaca y Ajo 520 Gr.,,"$1.080,00",,2076.92KG,https://diaonline.supermercadosdia.com.ar/pure-de-tomate-dia-sabor-albahaca-y-ajo-520-gr-115844/p,https://ardiaprod.vtexassets.com/arquivos/ids/265592-500-auto?v=638322439887470000&width=500&height=auto&aspect=true
almacen,tomates-y-salsas,,DIA,Tomate Triturado DIA 950 Gr.,,"$1.920,00",,1979.38KG,https://diaonline.supermercadosdia.com.ar/tomate-triturado-dia-950-gr-231224/p,https://ardiaprod.vtexassets.com/arquivos/ids/270109-500-auto?v=638322501943830000&width=500&height=auto&aspect=true
almacen,tomates-y-salsas,,DIA,Tomate Triturado DIA 970 Gr.,,"$1.990,00",,2051.55KG,https://diaonline.supermercadosdia.com.ar/tomate-triturado-dia-970-gr-55808/p,https://ardiaprod.vtexassets.com/arquivos/ids/297074-500-auto?v=638485118735200000&width=500&height=auto&aspect=true
almacen,tomates-y-salsas,,DIA,Puré de Tomate DIA Sabor Ajo Y Cebolla 520 Gr.,,"$1.080,00",,2076.92KG,https://diaonline.supermercadosdia.com.ar/pure-de-tomate-dia-sabor-ajo-y-cebolla-520-gr-138940/p,https://ardiaprod.vtexassets.com/arquivos/ids/266572-500-auto?v=638322452945530000&width=500&height=auto&aspect=true
almacen,tomates-y-salsas,,DIA,Puré de Tomate DIA con Orégano 520 Gr.,,"$1.080,00",,2076.92KG,https://diaonline.supermercadosdia.com.ar/pure-de-tomate-dia-con-oregano-520-gr-142213/p,https://ardiaprod.vtexassets.com/arquivos/ids/266685-500-auto?v=638322454468670000&width=500&height=auto&aspect=true
almacen,tomates-y-salsas,,MONTENEVI,Puré de Tomate Montenevi 520 Gr.,,"$990,00",,1980.00KG,https://diaonline.supermercadosdia.com.ar/pure-de-tomate-montenevi-520-gr-213893/p,https://ardiaprod.vtexassets.com/arquivos/ids/269268-500-auto?v=638322490477170000&width=500&height=auto&aspect=true
