categoria,producto,banner_producto,marca,descripcion_producto,descuento_2,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,alfajores,-10%,CHOCOARROZ,Alfajor de Arroz Chocoarroz Limón 22 Gr.,10%,"$450,00","$500,00",20454.55KG,https://diaonline.supermercadosdia.com.ar/alfajor-de-arroz-chocoarroz-limon-22-gr-278492/p,https://ardiaprod.vtexassets.com/arquivos/ids/277739-500-auto?v=638322608069230000&width=500&height=auto&aspect=true
almacen,alfajores,,SAN TELMO,Alfajor San Telmo Blanco 60 Gr.,2 x $1200,"$750,00",,12500.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-san-telmo-blanco-60-gr-285922/p,https://ardiaprod.vtexassets.com/arquivos/ids/279586-500-auto?v=638322630439800000&width=500&height=auto&aspect=true
almacen,alfajores,,TERRABUSI,Alfajor Terrabusi Chocolate Clásico 50 Gr.,2 x $1100,"$770,00",,16800.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-terrabusi-chocolate-clasico-50-gr-149060/p,https://ardiaprod.vtexassets.com/arquivos/ids/294033-500-auto?v=638458625105900000&width=500&height=auto&aspect=true
almacen,alfajores,,MILKA,Alfajor Triple Milka Dulce De Leche 70 Gr.,2 x $1600,$1.190,,17000.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-triple-milka-dulce-de-leche-70-gr-23428/p,https://ardiaprod.vtexassets.com/arquivos/ids/293915-500-auto?v=638458623670430000&width=500&height=auto&aspect=true
almacen,alfajores,,MOGY,Alfajor Mogy Negro 38 Gr.,2x1,"$330,00",,8684.21KG,https://diaonline.supermercadosdia.com.ar/alfajor-mogy-negro-38-gr-247137/p,https://ardiaprod.vtexassets.com/arquivos/ids/271204-500-auto?v=638322517246570000&width=500&height=auto&aspect=true
almacen,alfajores,,SHOT,Alfajor Shot Triple De Chocolate 60 Gr.,2 x $1600,$1.190,,19833.33KG,https://diaonline.supermercadosdia.com.ar/alfajor-shot-triple-de-chocolate-60-gr-23431/p,https://ardiaprod.vtexassets.com/arquivos/ids/293924-500-auto?v=638458623786500000&width=500&height=auto&aspect=true
almacen,alfajores,,MOGY,Alfajor Mogy Blanco 38 Gr.,2x1,"$330,00",,8684.21KG,https://diaonline.supermercadosdia.com.ar/alfajor-mogy-blanco-38-gr-247138/p,https://ardiaprod.vtexassets.com/arquivos/ids/271205-500-auto?v=638322517259630000&width=500&height=auto&aspect=true
almacen,alfajores,,FANTOCHE,Alfajor Mini Negro 25 Gr.,,"$390,00",,15600.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-mini-negro-25-gr-298964/p,https://ardiaprod.vtexassets.com/arquivos/ids/282218-500-auto?v=638326237980670000&width=500&height=auto&aspect=true
almacen,alfajores,,FANTOCHE,Alfajor Mini Blanco Fantoche 25 Gr.,,"$390,00",,15600.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-mini-blanco-fantoche-25-gr-299080/p,https://ardiaprod.vtexassets.com/arquivos/ids/282227-500-auto?v=638326238098100000&width=500&height=auto&aspect=true
almacen,alfajores,,TOFI,Alfajor Mini Glaseado X 6 Ud Tofi 132 Gr.,,$1.540,,11666.67KG,https://diaonline.supermercadosdia.com.ar/alfajor-mini-glaseado-x-6-ud-tofi-132-gr-301984/p,https://ardiaprod.vtexassets.com/arquivos/ids/294892-500-auto?v=638461790618630000&width=500&height=auto&aspect=true
almacen,alfajores,,CAMELOT,Alfajor Chocolate Negro Camelot 42 Gr.,,"$450,00",,10714.29KG,https://diaonline.supermercadosdia.com.ar/alfajor-chocolate-negro-camelot-42-gr-302020/p,https://ardiaprod.vtexassets.com/arquivos/ids/294896-500-auto?v=638461790665700000&width=500&height=auto&aspect=true
almacen,alfajores,,CAMELOT,Alfajor Chocolate Blanco Camelot 42 Gr.,,"$450,00",,10714.29KG,https://diaonline.supermercadosdia.com.ar/alfajor-chocolate-blanco-camelot-42-gr-19293/p,https://ardiaprod.vtexassets.com/arquivos/ids/294868-500-auto?v=638461790316770000&width=500&height=auto&aspect=true
almacen,alfajores,,BONAFIDE,Bizcochuelo Chocman de Bonafide con Baño Semi Amargo 35 Grs.,,"$840,00",,24000.00KG,https://diaonline.supermercadosdia.com.ar/bizcochuelo-chocman-de-bonafide-con-bano-semi-amargo-35-grs-302648/p,https://ardiaprod.vtexassets.com/arquivos/ids/296608-500-auto?v=638479936518700000&width=500&height=auto&aspect=true
almacen,alfajores,,FANTOCHE,Alfajor Fantoche Triple Night 85 Grs.,,"$950,00",,11176.47KG,https://diaonline.supermercadosdia.com.ar/alfajor-fantoche-triple-night-85-grs-302341/p,https://ardiaprod.vtexassets.com/arquivos/ids/296601-500-auto?v=638479936430800000&width=500&height=auto&aspect=true
almacen,alfajores,,FANTOCHE,Alfajor Fantoche Triple Day 85 Grs.,,"$950,00",,11176.47KG,https://diaonline.supermercadosdia.com.ar/alfajor-fantoche-triple-day-85-grs-302559/p,https://ardiaprod.vtexassets.com/arquivos/ids/296603-500-auto?v=638479936452170000&width=500&height=auto&aspect=true
almacen,alfajores,,ALFA PAMPA,Alfajor Dulce de Leche Baño Chocolate Alfa Pampa X 60 Gr.,,"$860,00",,14333.33KG,https://diaonline.supermercadosdia.com.ar/alfajor-dulce-de-leche-bano-chocolate-alfa-pampa-x-60-gr-300570/p,https://ardiaprod.vtexassets.com/arquivos/ids/287275-500-auto?v=638380098153030000&width=500&height=auto&aspect=true
almacen,alfajores,,SOL SERRANO,Alfajor Chocolate Negro Sol Serrano Tm 40 Gr.,,"$350,00",,8750.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-chocolate-negro-sol-serrano-tm-40-gr-303145/p,https://ardiaprod.vtexassets.com/arquivos/ids/299736-500-auto?v=638508833874900000&width=500&height=auto&aspect=true
almacen,alfajores,,SOL SERRANO,Alfajor Dulce De Leche Sol Serrano Tm 40 Gr.,,"$350,00",,8750.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-dulce-de-leche-sol-serrano-tm-40-gr-303146/p,https://ardiaprod.vtexassets.com/arquivos/ids/299737-500-auto?v=638508833889570000&width=500&height=auto&aspect=true
