categoria,producto,banner_producto,marca,descripcion_producto,promocion,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,pan-dulce,,CUQUETS,Pan Dulce Cuquets con Frutas 400 Gr.,,"$1.150,00",,2875.00KG,https://diaonline.supermercadosdia.com.ar/pan-dulce-cuquets-con-frutas-400-gr-120683/p,https://ardiaprod.vtexassets.com/arquivos/ids/265771-500-auto?v=638322442212800000&width=500&height=auto&aspect=true
almacen,pan-dulce,,SIN MARCA,Pan Dulce Tradicional 450 Gr.,,"$690,00",,1533.33KG,https://diaonline.supermercadosdia.com.ar/pan-dulce-tradicional-450-gr-299055/p,https://ardiaprod.vtexassets.com/arquivos/ids/286378-500-auto?v=638367691172230000&width=500&height=auto&aspect=true
