categoria,producto,banner_producto,marca,descripcion_producto,promocion,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,bizcochuelos,,EXQUISITA,Bizcochuelo Vainilla Fortificado Exquisita 540 Gr.,,"$2.730,00",,5055.56KG,https://diaonline.supermercadosdia.com.ar/bizcochuelo-vainilla-fortificado-exquisita-540-gr-300382/p,https://ardiaprod.vtexassets.com/arquivos/ids/287146-500-auto?v=638375552626430000&width=500&height=auto&aspect=true
almacen,bizcochuelos,,DIA,Bizcochuelo de Chocolate 3 Capas Dia 500 Grs.,,"$2.950,00",,5900.00KG,https://diaonline.supermercadosdia.com.ar/bizcochuelo-de-chocolate-3-capas-dia-500-grs-181511/p,https://ardiaprod.vtexassets.com/arquivos/ids/300908-500-auto?v=638520950117300000&width=500&height=auto&aspect=true
almacen,bizcochuelos,,DIA,Bizcochuelo de Vainilla 3 Capas Dia 500 Grs.,,"$2.950,00",,5900.00KG,https://diaonline.supermercadosdia.com.ar/bizcochuelo-de-vainilla-3-capas-dia-500-grs-295719/p,https://ardiaprod.vtexassets.com/arquivos/ids/300967-500-auto?v=638520950811200000&width=500&height=auto&aspect=true
almacen,bizcochuelos,,SIN MARCA,Pastafrola Porcion 250 Gr.,,"$2.190,00",,8760.00KG,https://diaonline.supermercadosdia.com.ar/pastafrola-porcion-250-gr-299916/p,https://ardiaprod.vtexassets.com/arquivos/ids/287259-500-auto?v=638380097038930000&width=500&height=auto&aspect=true
almacen,bizcochuelos,,CONDESA,Bizcochuelo Chocolate Condesa 500 Gr,,"$2.590,00",,5180.00KG,https://diaonline.supermercadosdia.com.ar/bizcochuelo-chocolate-condesa-500-gr-295502/p,https://ardiaprod.vtexassets.com/arquivos/ids/281525-500-auto?v=638322655377700000&width=500&height=auto&aspect=true
almacen,bizcochuelos,,CONDESA,Bizcochuelo Vainilla Condesa 500 Grs.,,"$2.590,00",,5180.00KG,https://diaonline.supermercadosdia.com.ar/bizcochuelo-vainilla-condesa-500-grs-295501/p,https://ardiaprod.vtexassets.com/arquivos/ids/281524-500-auto?v=638322655362730000&width=500&height=auto&aspect=true
