categoria,producto,banner_producto,marca,descripcion_producto,promocion,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,conservas-de-frutas,,DIA,Durazno en Mitades DIA 820 Gr.,,"$2.180,00",,2658.54KG,https://diaonline.supermercadosdia.com.ar/durazno-en-mitades-dia-820-gr-34544/p,https://ardiaprod.vtexassets.com/arquivos/ids/299008-500-auto?v=638503264923500000&width=500&height=auto&aspect=true
almacen,conservas-de-frutas,,DIA,Duraznos en Trozos DIA 820 Gr.,,"$2.180,00",,2658.54KG,https://diaonline.supermercadosdia.com.ar/duraznos-en-trozos-dia-820-gr-142001/p,https://ardiaprod.vtexassets.com/arquivos/ids/290522-500-auto?v=638429280568200000&width=500&height=auto&aspect=true
almacen,conservas-de-frutas,,DIA,Duraznos Light en Mitades DIA 800 Gr.,,"$2.180,00",,2725.00KG,https://diaonline.supermercadosdia.com.ar/duraznos-light-en-mitades-dia-800-gr-34546/p,https://ardiaprod.vtexassets.com/arquivos/ids/297070-500-auto?v=638485118686670000&width=500&height=auto&aspect=true
almacen,conservas-de-frutas,,DIA,Coctel 4 Frutas DIA 820 Gr.,,"$3.300,00",,4024.39KG,https://diaonline.supermercadosdia.com.ar/coctel-4-frutas-dia-820-gr-142002/p,https://ardiaprod.vtexassets.com/arquivos/ids/290523-500-auto?v=638429280583470000&width=500&height=auto&aspect=true
