categoria,producto,banner_producto,marca,descripcion_producto,promocion,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,arroz-preparado,,GALLO,Risotto Pronto 4 Quesos Gallo 240 Gr.,,"$2.000,00",,8333.33KG,https://diaonline.supermercadosdia.com.ar/risotto-pronto-4-quesos-gallo-240-gr-299701/p,https://ardiaprod.vtexassets.com/arquivos/ids/285842-500-auto?v=638357497316300000&width=500&height=auto&aspect=true
almacen,arroz-preparado,,GALLO,Risotto Pronto Primavera Gallo 240 Gr.,,"$2.000,00",,8333.33KG,https://diaonline.supermercadosdia.com.ar/risotto-pronto-primavera-gallo-240-gr-299702/p,https://ardiaprod.vtexassets.com/arquivos/ids/285844-500-auto?v=638357497344600000&width=500&height=auto&aspect=true
almacen,arroz-preparado,,GALLO,Arroz Preparado Con Vegetales Gallo 240 Gr.,,"$1.880,00",,7833.33KG,https://diaonline.supermercadosdia.com.ar/arroz-preparado-con-vegetales-gallo-240-gr-300146/p,https://ardiaprod.vtexassets.com/arquivos/ids/289006-500-auto?v=638404121781300000&width=500&height=auto&aspect=true
almacen,arroz-preparado,,GALLO,Arroz Preparado Queso Gallo 240 Gr.,,"$1.885,00",,7854.17KG,https://diaonline.supermercadosdia.com.ar/arroz-preparado-queso-gallo-240-gr-300147/p,https://ardiaprod.vtexassets.com/arquivos/ids/289008-500-auto?v=638404121804400000&width=500&height=auto&aspect=true
almacen,arroz-preparado,,GALLO,Arroz Sabor Mediterraneo Gallo 240 Gr.,,"$2.400,00",,10000.00KG,https://diaonline.supermercadosdia.com.ar/arroz-sabor-mediterraneo-gallo-240-gr-300917/p,https://ardiaprod.vtexassets.com/arquivos/ids/288917-500-auto?v=638399773180270000&width=500&height=auto&aspect=true
almacen,arroz-preparado,,GALLO,Arroz Sabor Curry Gallo 240 Gr.,,"$2.400,00",,10000.00KG,https://diaonline.supermercadosdia.com.ar/arroz-sabor-curry-gallo-240-gr-300918/p,https://ardiaprod.vtexassets.com/arquivos/ids/288919-500-auto?v=638399773204030000&width=500&height=auto&aspect=true
almacen,arroz-preparado,,GALLO,Arroz Wok Oriental Gallo 240 Gr.,,"$2.400,00",,10000.00KG,https://diaonline.supermercadosdia.com.ar/arroz-wok-oriental-gallo-240-gr-300916/p,https://ardiaprod.vtexassets.com/arquivos/ids/289406-500-auto?v=638411183970900000&width=500&height=auto&aspect=true
